"WellName","FieldIndex","ObjectNumber","(nucleus) MeanIntensity CH1","(nucleus) Area","(nucleus) Sphericity"
"F5",1,169,1088.32227529083,281.578418378293,0.846600151665572
"F5",1,170,932.342687384893,216.096772306442,0.887573786059482
"F5",1,171,1197.50041641725,217.233921603844,0.929529943348983
"F5",1,172,911.140736226104,214.878402523674,0.95548693864048
"F5",1,173,1790.3324560103,143.30139792188,0.76993602828028
"F5",1,174,1108.21403744012,305.947686727458,0.87464301213568
"F5",1,175,1148.27538293144,185.124728566794,0.9128654243036
"F5",1,176,1365.94799052621,447.275338284376,0.912353730188033
"F5",1,177,1236.47815266263,173.740358104061,0.908758158056948
"F5",1,178,1260.9179797544,408.489114288247,0.964230269860893
"F5",1,179,1490.39337767593,124.585796380644,0.834308531030738
"F5",1,180,1025.282364295,208.739865026144,0.910808288119203
"F5",1,181,935.510355062384,257.261466082243,0.938498426943248
"F5",1,182,1067.49261089104,193.393971967522,0.900551856604186
"F5",1,183,2181.19821887034,415.046345816542,0.920552602678216
"F5",1,184,1326.25453834002,213.304168010254,0.893861098194127
"F5",1,185,1307.84553614128,259.521235060183,0.899970958373601
"F5",1,186,982.784302955386,261.966209657115,0.823196795494812
"F5",1,187,2087.25614111359,390.898708439459,0.670494588591448
"F5",1,188,2204.64116833067,390.724547338363,0.883968767762848
"F5",1,189,969.211076966983,345.219376906884,0.916654419750267
"F5",1,190,832.60563611293,222.65333174803,0.920975449112561
"F5",1,191,915.742973889964,196.976038191996,0.901285274619322
"F5",1,192,1169.44400401581,260.979238084975,0.876456523907104
"F5",1,193,1278.89885259443,296.612999417672,0.812868658424037
"F5",1,194,1431.61110758825,104.847422121604,0.821247778653769
"F5",1,195,1123.17943688822,196.306459228305,0.875321680123014
"F5",1,196,1631.24071302896,518.951505792688,0.921366123513464
"F5",1,197,845.350617647118,194.619649444066,0.989316880401733
"F5",1,198,1075.69637153075,241.419052645975,0.915631197257215
"F5",1,199,967.973738484243,236.2976696756,0.954888303744248
"F5",1,200,1173.73114315669,235.811749837521,0.860331114596695
"F5",1,201,1398.05480160632,603.245708493367,0.378711373154586
"F5",1,202,1564.51214747724,397.810104085544,0.964067131117281
"F5",1,203,1229.36427562037,226.787000329607,0.900467312322762
"F5",1,204,1392.50427240715,326.308084031779,0.923428330563004
"F5",1,205,1264.8609321925,255.862477376464,0.856733171096632
"F5",1,206,941.560917554143,290.789319364923,0.907894693756187
"F5",1,207,1189.62788244406,210.415626162614,0.933893710580044
"F5",1,208,1223.75352959768,236.280672066871,0.910468307927131
"F5",1,209,920.745404092087,278.564186633834,0.864156845652649
"F5",1,210,896.35642065803,249.560375285159,0.871594109950908
"F5",1,211,1272.05269021437,441.83926330243,0.99
"F5",1,212,1294.90847518605,394.540682166874,0.561511791246988
"F5",1,213,935.196650925183,288.390685138107,0.891611161315441
"F5",1,214,875.138364012597,199.544237908146,0.888166517830219
"F5",1,215,933.260046659179,335.302065397952,0.885389250023941
"F5",1,216,1182.44648238668,382.817453252943,0.911413402618881
"F5",1,217,855.195262592195,216.062044446324,0.921189737465314
"F5",1,218,1534.52409272501,441.990512437319,0.940298156132436
"F5",1,219,1466.65884776162,312.259991221794,0.854737221352978
"F5",1,220,1085.00285362116,233.716077300847,0.978060822322738
"F5",1,221,1305.43328911106,276.660427067158,0.884513061936116
"F5",1,222,1165.48346289973,379.173449037137,0.429562136274781
"F5",1,223,1263.10309287298,193.679420215127,0.899475152983316
"F5",1,224,1164.25203931368,363.314532011,0.933729461285198
"F5",1,225,1311.67430850761,377.716561168484,0.530062962198767
"F5",1,226,950.98482620883,242.193468711622,0.963849155661697
"F5",1,227,2089.28028067653,436.429304517817,0.887244656609929
"F5",1,228,1155.76532300956,233.173065537229,0.823143770023589
"F5",1,229,1394.72896799702,267.512470803735,0.960306108413321
"F5",1,230,1008.24647414512,199.062523217487,0.901043891594798
"F5",1,231,873.873459398584,213.859141549791,0.833974681202977
"F5",1,232,1277.60600140505,242.815138128071,0.95274480468146
"F5",1,233,1232.45721515816,297.984179350133,0.914685561255546
"F5",1,234,1004.9866912257,255.626705580423,0.959510709189242
"F5",1,235,1130.80637254069,427.946918670707,0.907284210634622
"F5",1,236,1387.15489598228,236.944181751316,0.900986169895833
"F5",1,237,1543.19882604933,224.098800596284,0.875759203260805
"F5",1,238,1063.50031245974,236.52101306891,0.825655403793813
"F5",1,239,1004.62643515292,185.764643540811,0.923573625120914
"F5",1,240,1282.14369156126,348.618007449498,0.508132950568305
"F5",1,241,926.491387178096,253.837012258704,0.758035130891755
"F5",1,242,1028.04113607555,218.057060675647,0.918899147563357
"F5",1,243,988.587823256739,219.65560949999,0.892191701297967
"F5",1,244,1059.74645933066,331.110354491,0.918594311810291
"F5",1,245,1054.47571185931,224.091718054808,0.912047340072944
"F5",1,246,1395.85510927794,278.354893756402,0.89571287165538
"F5",1,247,1443.95475842743,217.940601610932,0.918947262059206
"F5",1,248,933.272521512802,200.217962642992,0.878091587902187
"F5",1,249,892.546484607265,209.953689220957,0.932018548672016
"F5",1,250,1144.5224012196,374.683290937573,0.903557516577598
"F5",1,251,1153.66305569918,222.202101731661,0.935922160055361
"F5",1,252,1146.887105787,247.809392509196,0.916546632031234
"F5",1,253,1436.07203970079,218.125631169695,0.899792724194398
"F5",1,254,1118.86385579528,198.561583975998,0.867877188691095
"F5",1,255,1264.85668779914,184.163525117278,0.984027552595241
"F5",1,256,1591.36326627178,394.00093192959,0.586445650853747
"F5",1,257,1142.44145564792,291.585308467758,0.926308705218348
"F5",1,258,979.88902627152,206.510889284967,0.99
"F5",1,259,1216.23722275109,233.354469219304,0.856233704869133
"F5",1,260,1385.88367268115,244.658923238367,0.99
"F5",1,261,1432.21797441523,415.301890828238,0.515868196485631
"F5",1,262,902.913285324384,343.14154563884,0.931651296386282
"F5",1,263,1007.46104849933,215.01597844292,0.951684010676772
"F5",1,264,1212.64391934551,405.709222745539,0.848496240826585
"F5",1,265,1588.72912821079,449.968231304247,0.535665506931458
"F5",1,266,1044.77521853712,387.481128225776,0.555799742833745
"F5",1,267,1154.24767309698,205.050359452121,0.842434904348955
"F5",1,268,1168.74691973546,300.263898228027,0.887438746939169
"F5",1,269,982.304341220745,394.419565167488,0.58221137245261
"F5",1,270,1177.3427124028,243.848374144495,0.885024034230723
"F5",1,271,1085.28075764624,213.379233331079,0.944352183234332
"F5",1,272,826.27250419928,283.881806818514,0.870744069421759
"F5",1,273,1367.52085998066,383.37058892243,0.479944512734945
"F5",1,274,1079.33254838748,194.243515027076,0.923806823228065
"F5",1,275,943.526183637175,236.617692033333,0.957589102202088
"F5",1,276,1223.57841217838,414.904210407,0.649631319421151
"F5",1,277,1304.71655120088,260.334814223258,0.879736827620416
"F5",1,278,1208.70576689198,367.857561184536,0.891798474345442
"F5",1,279,996.672032864225,255.613393692398,0.96535066048979
"F5",1,280,955.694784659957,332.645359245774,0.957133764199888
"F5",1,281,1621.54520777769,373.779773730155,0.919977878012953
"F5",1,282,1048.1386180761,255.810200693529,0.853602907319522
"F5",1,283,974.564682355341,224.602762611312,0.8682939471199
"F5",1,284,1298.03033627676,396.408738437369,0.490526917129099
"F5",1,285,1690.80597952612,379.050381894909,0.923108176910577
"F5",1,286,956.628333745563,213.284514421195,0.892230276762545
"F5",1,287,1006.15797726205,363.532136331086,0.95895091555187
"F5",1,288,1031.50229845089,322.734444063081,0.881972542421628
"F5",1,289,1144.16372577638,415.532762368363,0.506099954389895
"F5",1,290,1492.38010261028,232.661621939797,0.876051593478144
"F5",1,291,1466.39133337303,446.012222299269,0.769697751463836
"F5",1,292,1270.12321087579,304.341532964139,0.861618290417963
"F5",1,293,1203.63690171482,239.493135000475,0.858964301310607
"F5",1,294,694.297554272146,289.395084369778,0.934472829176385
"F5",1,295,1865.98310106607,860.494972721882,0.463557746965554
"F5",1,296,1222.05045298224,258.584063408771,0.893283798398033
"F5",1,297,1198.00729176705,457.211407345527,0.431962279818798
"F5",1,298,1433.57151255958,344.843703041493,0.855162192194123
"F5",1,299,1251.47674982329,278.697507277885,0.981712082282233
"F5",1,300,1313.41250732503,396.319022827988,0.909648798461417
"F5",1,301,1115.58769851066,715.70868248622,0.458579372907597
"F5",1,302,1023.64432372937,236.11401304136,0.921856119224457
"F5",1,303,1080.86465457618,318.868120917046,0.8905446861718
"F5",1,304,2026.91061913519,377.47692919384,0.865617428056782
"F5",1,305,1335.30771580653,416.760902143194,0.56699706497163
"F5",1,306,1158.21628284818,250.380323595027,0.852666408351105
"F5",1,307,1318.00247938817,417.088435098962,0.932820121031773
"F5",1,308,1094.8245246788,382.736243123989,0.949210852325207
"F5",1,309,1601.1755712359,474.82202145246,0.886292238156038
"F5",1,310,1212.82810658299,359.671793607943,0.66297601973055
"F5",1,311,1358.43507966923,424.982190016913,0.907206193264161
"F5",1,312,1164.46778344402,324.654057890669,0.851467786618958
"F5",1,313,1206.83946106593,253.336824628717,0.897074745189524
"F5",1,314,1359.76415799366,279.807364399517,0.930010032701956
"F5",1,315,1357.8796814863,184.107151043262,0.891538600378439
"F5",1,316,1363.65863875428,531.879064450378,0.617474283221087
"F5",1,317,1247.38578236503,228.295923485027,0.898621533881333
"F5",1,318,1052.59385909804,331.349222377799,0.852639008766462
"F5",1,319,1004.039683706,299.665647940272,0.906347522412073
"F5",1,320,1215.55692946242,318.793461195074,0.896234388293262
"F5",1,321,1045.84964912045,216.104111568541,0.930557593606644
"F5",1,322,1216.46465576291,215.645827353698,0.887929431826785
"F5",1,323,971.686926106637,270.821191468208,0.904283721941646
"F5",1,324,1541.9131570571,283.687219078822,0.912173570356504
"F5",1,325,1169.14927002469,347.522050439882,0.587560717214901
"F5",1,326,1035.77208126939,232.472450561159,0.920785764075859
"F5",1,327,1222.64208608109,881.832787631061,0.447475209021146
"F5",1,328,1483.17691683383,383.992864018805,0.844555469493759
"F5",1,329,1157.22472567964,220.593304557409,0.800072787331167
"F5",1,330,1222.97434269608,213.163324294475,0.89753897793931
"F5",1,331,1485.3227230273,241.245577139828,0.887553545308589
"F5",1,332,953.396565242887,307.773517767732,0.94894618849573
"F5",1,333,1041.01007269148,224.418887359607,0.906028528458051
"F5",1,334,993.291440123241,227.98190119179,0.874756922331415
"F5",1,335,974.75872512678,237.032815314889,0.890800566204156
"F5",1,336,788.873737699274,242.58903069527,0.916204730250325
"F5",1,337,1441.72498232025,413.974329602138,0.892367913477842
"F5",1,338,882.276068066198,387.281550101847,0.648442978447812
"F5",1,339,857.197450539588,381.75031886704,0.908207574664468
"F5",1,340,1466.27351477617,214.890500269241,0.947609642511378
"F5",1,341,1003.58382610784,194.564062281165,0.829898676432799
"F5",1,342,1247.4142275543,326.459631824803,0.93501229206556
"F5",1,343,854.155776934917,216.734661758097,0.965784787712559
"F5",1,344,971.054706921534,218.03073931152,0.99
"F5",1,345,1085.32209210524,242.842111465143,0.906681634400886
"F5",1,346,1380.54681829459,326.927288679571,0.982637800242005
"F5",1,347,1086.14410044845,305.074095418416,0.873052921593792
"F5",1,348,1143.8504269018,274.145859266219,0.888380569940094
"F5",1,349,1685.80341453081,317.560069150679,0.494988703061542
"F5",1,350,1067.97197251762,229.209725745392,0.945198223319396
"F5",1,351,1166.40333602068,257.650484111812,0.90160252869822
"F5",1,352,1105.25385646195,228.434026554019,0.874114076667159
"F5",1,353,1395.21454399166,250.822424404017,0.896809486377861
"F5",1,354,1165.83203251489,221.307003429331,0.883286711765291
"F5",1,355,1382.2547119267,385.611709306325,0.899368597789778
"F5",1,356,749.843871988019,278.736254330025,0.828531402442712
"F5",1,357,899.34132426871,174.714136724063,0.900852353548895
"F5",1,358,1148.09652638527,262.446975369762,0.874143676399527
"F5",1,359,1232.08421389561,233.941862381918,0.889534627396625
"F5",1,360,1033.09351183642,225.613831114357,0.841538736594425
"F5",1,361,1069.39161812765,464.629482146396,0.54806501084695
"F5",1,362,1012.14728026252,197.879304081737,0.851853536299129
"F5",1,363,1213.59184759613,215.021556622675,0.924093166817112
"F6",1,1,1178.07507297562,197.13830141767,0.905895427093256
"F6",1,2,1110.19487076233,189.927088395819,0.876654443173977
"F6",1,3,1339.30606356799,212.024044338704,0.855672453711109
"F6",1,4,1194.92016104888,492.942452801352,0.916132612401279
"F6",1,5,1456.55569258294,514.508398210634,0.592579445706642
"F6",1,6,1524.43094877841,199.744527931817,0.873104368425071
"F6",1,7,1081.24130081975,207.415895523223,0.899509592124172
"F6",1,8,1153.03519706686,226.485214500896,0.858376432872126
"F6",1,9,1187.50237911137,275.082310774817,0.915559431452125
"F6",1,10,1390.43829148733,471.737783744462,0.565269140037616
"F6",1,11,1175.879365518,233.504078879523,0.906376959268926
"F6",1,12,1420.04242860558,177.705661581125,0.849537690140668
"F6",1,13,905.31112457631,204.806177662139,0.872509898887261
"F6",1,14,1409.97484841457,340.235311928849,0.887529870806019
"F6",1,15,1156.6440694101,298.89034333746,0.827428421508598
"F6",1,16,1650.64294883381,379.887967783458,0.888899623228168
"F6",1,17,1181.87304262151,251.987128893221,0.938906228501199
"F6",1,18,1537.85142159376,254.922750279488,0.901590361502692
"F6",1,19,680.711427019527,243.794604170261,0.911174183021834
"F6",1,20,1074.46079181903,331.876063794389,0.891275343150182
"F6",1,21,1204.71494557065,359.880696845593,0.598612691430533
"F6",1,22,1094.07145759699,287.461286727433,0.953705041633502
"F6",1,23,1088.2337935192,196.351372669351,0.99
"F6",1,24,825.163357453067,256.093651769816,0.805256209876442
"F6",1,25,1142.57301084789,480.601386841103,0.481382679854774
"F6",1,26,996.078420058324,299.148147341637,0.885651972595846
"F6",1,27,1278.86564121381,316.120545269389,0.925510552786855
"F6",1,28,1174.4050256482,227.418530874367,0.877075491359634
"F6",1,29,1490.94749908137,209.386896833076,0.85777833518819
"F6",1,30,1427.95453899684,417.786811358804,0.930550318668796
"F6",1,31,1092.78361960054,400.782118444386,0.675349641294706
"F6",1,32,1042.66152873124,253.329579668632,0.938558022270346
"F6",1,33,1380.16790360899,348.14609219312,0.877011585223008
"F6",1,34,1168.27628612413,228.655969812134,0.84169886427946
"F6",1,35,1132.11520802638,288.437077801034,0.891058623905918
"F6",1,36,1142.81484897837,504.049185548266,0.987922101925264
"F6",1,37,719.086402301272,246.97016881016,0.8169428666449
"F6",1,38,1273.99225977772,410.584641703879,0.909785346900418
"F6",1,39,1861.1998577176,360.860366853538,0.943909181004449
"F6",1,40,1062.16779992875,273.584611419742,0.964330001753124
"F6",1,41,1196.89524282504,221.442709163589,0.931453578927487
"F6",1,42,1127.6294671964,180.018701936958,0.94483085317473
"F6",1,43,1371.26312841623,420.42456000387,0.871668503645395
"F6",1,44,1190.80018534341,488.615352048891,0.822382262148679
"F6",1,45,1768.69975704303,483.778038373407,0.887305291523972
"F6",1,46,1166.95344270231,263.269429727913,0.91941155317847
"F6",1,47,1521.13686310396,385.621234565667,0.564422868027611
"F6",1,48,1119.16233899321,415.755505984355,0.896560990088439
"F6",1,49,1046.90112881454,306.322908029641,0.929865931994818
"F6",1,50,1107.26161531147,243.083666497926,0.938730588491503
"F6",1,51,1303.11991516306,345.977983429972,0.873212208854065
"F6",1,52,1235.75539841063,226.431502743079,0.896170188540298
"F6",1,53,1745.8152716644,437.241630884933,0.940762533785382
"F6",1,54,973.32587075057,280.88311328362,0.873549979338337
"F6",1,55,1703.47159632914,379.142414092223,0.912996260484875
"F6",1,56,1206.0346573746,217.60843545719,0.822316482651031
"F6",1,57,902.508480736379,347.187360464472,0.606519133055522
"F6",1,58,978.919100569986,231.513860155676,0.834582748301503
"F6",1,59,1196.45769812656,203.326248481872,0.875263343312283
"F6",1,60,1041.59833127932,384.474882324085,0.914309126086016
"F6",1,61,1089.5476116208,303.60898889907,0.931987297764022
"F6",1,62,1005.9115064384,223.295434919589,0.955429875759436
"F6",1,63,1201.82290866851,229.342730903454,0.877643275380777
"F6",1,64,1065.96812057781,151.187579535915,0.780119088948879
"F6",1,65,1047.49094226784,222.64190009231,0.91986845047117
"F6",1,66,1073.08351983159,304.458454027221,0.925156283713275
"F6",1,67,811.421424065148,213.778148361686,0.855908600404361
"F6",1,68,987.443714806055,224.623599421491,0.931337133296084
"F6",1,69,1002.54172069084,258.793444355327,0.961924465037059
"F6",1,70,1482.77347641893,437.875234937928,0.850596518379913
"F6",1,71,1114.87841636471,372.865154948371,0.95009061129775
"F6",1,72,1539.8003793406,234.546159252088,0.967502608318168
"F6",1,73,1445.98129648485,365.980828051031,0.964330220996632
"F6",1,74,1059.76966792853,263.131024693909,0.921207769765753
"F6",1,75,983.04815286579,265.024479646764,0.911681839326038
"F6",1,76,1879.86498542865,405.380117755034,0.935332674018628
"F6",1,77,1503.5267507738,263.344235047088,0.895929123211885
"F6",1,78,1011.08251072787,234.247441467611,0.861306110124606
"F6",1,79,1183.9332962616,196.339847176676,0.892296537149345
"F6",1,80,1214.65927965037,155.792091874654,0.756963880342323
"F6",1,81,967.043499467055,248.33369783973,0.816995166966198
"F6",1,82,1237.98704318129,259.116364037834,0.834510909048484
"F6",1,83,1093.71603699296,216.865655450098,0.861008847247074
"F6",1,84,1174.48816508262,185.237616525769,0.96069630696826
"F6",1,85,1615.38389133129,462.132952394756,0.956356103119809
"F6",1,86,995.776666870152,190.9772174114,0.863271802559276
"F6",1,87,873.997387890483,271.670229070296,0.877170085097309
"F6",1,88,1042.0750345749,299.731849636032,0.826242149301103
"F6",1,89,1125.93663490183,317.520666250905,0.836286796526729
"F6",1,90,995.51803018472,222.917977838229,0.910097750314773
"F6",1,91,1114.45786551162,278.32777492299,0.99
"F6",1,92,1231.34302964004,261.753639374884,0.911284594364089
"F6",1,93,1031.57385213783,197.180641043186,0.847223123846398
"F6",1,94,1673.95003099808,422.423125117555,0.526641735013853
"F6",1,95,1622.48723208853,372.458097506158,0.907997545670413
"F6",1,96,854.800177934563,231.176451305482,0.919371006839161
"F6",1,97,1388.94221462184,527.450679139276,0.854741769000587
"F6",1,98,1009.54677215965,203.610366209026,0.912199422998106
"F6",1,99,949.016188911423,226.236625052865,0.825477315825013
"F6",1,100,1265.80042156105,950.47033182359,0.484091129864869
"F6",1,101,893.713130248571,223.07624586307,0.904700520675024
"F6",1,102,1420.56376121559,210.397872961214,0.856455004065933
"F6",1,103,906.830993342338,389.382459326859,0.911852063321078
"F6",1,104,882.764644215172,315.470317542956,0.818412715814466
"F6",1,105,980.129574184809,168.432312825876,0.892899788000111
"F6",1,106,1286.13586618845,254.945418411928,0.900360080761
"F6",1,107,848.432373424776,242.525131191646,0.863435919075249
"F6",1,108,1248.87900122396,411.152259255278,0.924608131270943
"F6",1,109,1050.99166329839,331.226869362474,0.851649295673498
"F6",1,110,907.540427858342,249.793034377171,0.946439522547638
"F6",1,111,955.340188225364,240.580772894001,0.924592566997028
"F6",1,112,734.369061514104,233.457760402411,0.868868469379246
"F6",1,113,1064.79903633247,179.857472339204,0.81745045294075
"F6",1,114,1555.84339542688,305.420392767944,0.942741183392541
"F6",1,115,1001.95371428573,412.830162361736,0.863598863012473
"F6",1,116,1204.41934684267,255.177239680888,0.954303970897138
"F6",1,117,1313.18957327602,338.56093630007,0.888285915688167
"F6",1,118,1016.06091064047,241.53362571749,0.913986532936451
"F6",1,119,1046.91773949193,391.573817727507,0.913470086505474
"F6",1,120,872.519907208749,307.288020461805,0.934115717515181
"F6",1,121,1246.72927930023,443.046406270631,0.636575514425759
"F6",1,122,1433.52407046817,407.819718330081,0.868784432690778
"F6",1,123,1125.40553898308,414.718646945814,0.464359692849962
"F6",1,124,1577.63951956652,440.175522503964,0.942311762128253
"F6",1,125,1262.27692944687,268.47376760304,0.864730861976573
"F6",1,126,1210.15225582658,245.63692275527,0.849601718466008
"F6",1,127,1229.82500809411,259.138183210955,0.892221991878361
"F6",1,128,958.511024482784,258.591104228194,0.857633805128886
"F6",1,129,1192.56567027374,372.502750126851,0.853938571966737
"F6",1,130,1487.07843168321,366.820702895879,0.803207000091268
"F6",1,131,1311.68420999206,395.15353371528,0.904052405216181
"F6",1,132,1416.53435966165,205.11982867763,0.912289566637709
"F6",1,133,1103.01581366119,493.87890127293,0.573877672717719
"F6",1,134,1192.0065412866,242.735726934512,0.843348401666454
"F6",1,135,1335.45134652907,144.726411946203,0.759820634112128
"F6",1,136,1240.08456436055,410.586916815984,0.878100792899119
"F6",1,137,1406.00108762956,362.842634913631,0.911731799278269
"F6",1,138,1187.96261488824,715.062753354238,0.450301998307846
"F6",1,139,981.730999570062,281.544833293938,0.943759064295804
"F6",1,140,1137.13520340501,172.503914819458,0.99
"F6",1,141,1658.98655424565,238.769321551043,0.946697956765617
"F6",1,142,987.988664175252,249.349612271128,0.960492298903132
"F6",1,143,793.552251232686,248.482191574364,0.892021688773348
"F6",1,144,888.953404055871,222.960051354905,0.855241365986566
"F6",1,145,1303.04307639883,224.376343268364,0.880129694226092
"F6",1,146,1355.58161617307,263.615011028549,0.928920677136498
"F6",1,147,1751.64809246635,422.93128049054,0.635561614092824
"F6",1,148,1370.68006125538,204.595620940663,0.935016953999387
"F6",1,149,1212.61535432093,265.845593900808,0.856470264896617
"F6",1,150,1164.44372905786,348.299498737308,0.821995441510677
"F6",1,151,1151.32518725072,187.684555437152,0.827519553560198
"F6",1,152,1054.24059490398,331.795414090187,0.898346855542075
"F6",1,153,1002.35109371753,222.231920108645,0.839953439052781
"F6",1,154,1307.75676479414,394.431017730064,0.705598367488801
"F6",1,155,1448.56136191186,166.403901420723,0.749842470074856
"F6",1,156,1589.03264153619,357.52307145359,0.718175222489624
"F6",1,157,1154.46855883829,227.07858230253,0.936580678183041
"F6",1,158,689.719797799587,208.075298761859,0.854029025785846
"F6",1,159,1064.5035642527,239.165184696019,0.923696851335845
"F6",1,160,1540.97432329285,264.519960554404,0.901992655363667
"F6",1,161,1522.36166428178,513.799790960582,0.808745969549878
"F6",1,162,881.35101030267,263.637907273153,0.934460580279942
"F6",1,163,1142.52537439611,342.902410950316,0.894249739144644
"F6",1,164,1065.31618663314,298.355136953788,0.926395259197865
"F6",1,165,1202.70025598489,191.636090813129,0.985740062052437
"F6",1,166,1462.40856437022,295.870858598995,0.884629216684644
"F6",1,167,1067.95927949069,344.440672376309,0.886936655509799
"F6",1,168,1056.60960914453,213.794357341069,0.760818172434168
"F6",1,169,1122.35824943369,201.074813671437,0.8877167982526
"F6",1,170,1402.06639978585,475.754204050789,0.913269981523814
"F6",1,171,1149.20042137943,225.668430283182,0.977474002043187
"F6",1,172,934.314108269663,261.138307363676,0.914844148454262
"F6",1,173,998.020722338591,257.661646106977,0.895668144605725
"F6",1,174,1067.11856717629,354.005783901101,0.848590060847995
"F6",1,175,1092.78070654246,219.275009236438,0.875618274031344
"F6",1,176,1221.34715049706,376.770902585519,0.858728766210624
"F6",1,177,1406.87211144542,356.359511773141,0.899168418611228
"F6",1,178,1054.46165444679,407.812710043729,0.644220924592559
"F6",1,179,864.559279692785,231.725065614813,0.905661652698519
"F6",1,180,1520.78283270111,242.066001295418,0.958528454229855
"F6",1,181,1516.81401280129,345.650652409085,0.77360339828225
"F6",1,182,1627.91868217238,850.119248049423,0.309244277549925
"F6",1,183,1014.1453272192,355.23179183236,0.981322441754842
"F6",1,184,979.61496985265,573.231161845327,0.876172727570505
"F6",1,185,1015.73461962182,270.676461725236,0.860281743268345
"F6",1,186,855.340226153362,235.380657124647,0.852480687207997
"F6",1,187,961.393643016797,244.303077388877,0.83150895511492
"F6",1,188,1286.83525506736,170.473181526984,0.907196781620824
"F6",1,189,1074.48542942733,224.426789339689,0.859707785422972
"F6",1,190,1473.67158726202,424.703433004894,0.897448892672591
"F6",1,191,1355.90138904779,250.426658336225,0.87148589765519
"F6",1,192,1139.84441284216,500.516832689873,0.500811938468117
"F6",1,193,971.704194481287,418.98585997606,0.853454472106395
"F6",1,194,1040.70793057523,261.097713260941,0.926886207311456
"F6",1,195,1328.88906617272,268.784027869586,0.803657008691564
"F6",1,196,1329.7166714655,430.639956269786,0.604332345024775
"F6",1,197,839.079510617471,230.444793126638,0.891683001602976
"F6",1,198,1177.9171347488,430.270103100545,0.573088073961959
"F6",1,199,915.771083607664,224.262193281042,0.853608898559771
"F6",1,200,911.291514784604,247.142247848998,0.91951670436682
"F6",1,201,1460.3673332765,210.45317038895,0.864582580544787
"F6",1,202,1518.37287229207,319.452506372436,0.893744410060823
"F6",1,203,1222.36505654648,259.534738465776,0.830027212771517
"F6",1,204,973.533063464591,233.59007442017,0.921539711453901
"F6",1,205,1085.48718745902,425.597256289361,0.640440841620144
"F6",1,206,1045.89016916369,243.598475452891,0.957952733298087
"F6",1,207,1012.83440267648,259.826677540299,0.858205732681114
"F6",1,208,1001.92764576523,284.553961360123,0.871374944736605
"F6",1,209,911.904617520572,196.824426700629,0.81864749474526
"F6",1,210,981.104712032281,219.080611856523,0.889023538801329
"F6",1,211,915.666192175396,250.887242177375,0.859237305847857
"F6",1,212,1616.01815108725,231.991884336748,0.806566091550386
"F6",1,213,991.218708788117,223.486035988299,0.877415655804198
"F6",1,214,1041.55296976857,193.061973367152,0.903846008986407
"F6",1,215,1396.81095951758,413.473270869317,0.916676685708971
"F6",1,216,1074.84722630342,285.423289113332,0.924111612142471
"F6",1,217,1047.96986499148,319.429274551738,0.911380158813032
"F6",1,218,1227.48674681885,218.591775482238,0.857539403244971
"F6",1,219,860.014442332769,273.533605024584,0.841824561571733
"F6",1,220,1008.78259156804,301.898571248004,0.88726581968106
"F6",1,221,1071.49205124968,290.495660140747,0.88841015935344
"F6",1,222,1377.2612603858,286.872001355007,0.924207209921767
"F6",1,223,1047.87004575335,249.02360124767,0.905630545867147
"F6",1,224,1321.63962545799,366.167967262333,0.947535699397991
"F6",1,225,1059.55284817385,240.314041069862,0.866340647238569
"F6",1,226,1625.56439935952,368.384915784002,0.89587185748425
"F6",1,227,765.544719450458,211.768652851846,0.89067619616159
"F6",1,228,1344.04458304292,241.903923553355,0.92327478981195
"F6",1,229,1246.10197386635,465.2242132564,0.943550343924366
"F6",1,230,743.128785161085,246.031347998084,0.894855287935755
"F6",1,231,1294.81207092732,264.39949904409,0.874807077741844
"F6",1,232,1225.4637456195,218.337940824726,0.821833478158774
"F6",1,233,1153.56734450445,523.725516571766,0.427121338586731
"F6",1,234,1357.76365615629,216.939075860561,0.928274790467869
"F6",1,235,1329.13388034092,420.716868563793,0.908797809054184
"F6",1,236,1115.99626246032,239.181878816935,0.91851034068584
"F6",1,237,1138.21627460546,211.254500704383,0.99
"F6",1,238,839.294371381797,206.402527044304,0.99
"F6",1,239,1096.65356468369,226.834935759488,0.920106012734768
"F6",1,240,1474.5157178249,478.718793932944,0.952316826631987
"F6",1,241,1442.29922883477,208.102538847612,0.904518197386058
"F6",1,242,1419.60372612524,237.456929416099,0.882503576944891
"F6",1,243,999.49667769645,209.190217664579,0.888148217099242
"F6",1,244,1009.402972715,221.933468237013,0.915562605209475
"F6",1,245,1248.34210809227,227.921723606939,0.954379176408969
"F6",1,246,1027.28787833661,266.511142318264,0.950627239070636
"F6",1,247,958.597690810374,238.937510394169,0.83600430684786
"F6",1,248,1260.93844370117,268.106682417352,0.965582213332683
"F6",1,249,1324.25191769396,218.081259140518,0.839303275124513
"F6",1,250,1232.10777413357,420.535894621073,0.450498426831821
"F6",1,251,1371.03439163928,409.063921349397,0.906328201761148
"F6",1,252,1145.96642843286,209.524691507803,0.892646300416619
"F6",1,253,1484.21394961807,394.650332978507,0.85708043050902
"F6",1,254,952.817172944196,179.744632827816,0.848268983362392
"F6",1,255,1234.07689934699,204.619401685061,0.934548705303642
"F6",1,256,1135.43715800605,370.64934092639,0.92055788707704
"F6",1,257,1612.09219844319,230.170913826836,0.966905333000606
"F6",1,258,1169.3262846297,252.658814525575,0.859452388694689
"F6",1,259,803.46209193536,229.476413258614,0.855841471782319
