"WellName","FieldIndex","ObjectNumber","(Virus) MeanIntensity CH2"
"E12",1,33,214.618974828893
"E12",1,34,358.394834480543
"E12",1,35,285.548500723503
"E12",1,36,288.839828354166
"E12",1,37,247.317921341329
"E12",1,38,448.457244783555
"E12",1,39,83.4055037220097
"E12",1,40,231.252756038751
"E12",1,41,288.758990899783
"E12",1,42,104.171678489106
"E12",1,43,366.01879906375
"E12",1,44,267.791459054428
"E12",1,45,481.390225270051
"E12",1,46,359.860515549564
"E12",1,47,260.910334054762
"E12",1,48,532.703242012416
"E12",1,49,431.137369675761
"E12",1,50,227.070716089591
"E12",1,51,264.281716019505
"E12",1,52,332.459237328451
"E12",1,53,135.335551536768
"E12",1,54,489.236508292637
"E12",1,55,159.625947778255
"E12",1,56,128.694471330164
"E12",1,57,436.769240199684
"E12",1,58,450.515019664217
"E12",1,59,436.963208349918
"E12",1,60,385.905205435501
"E12",1,61,274.190589888719
"E12",1,62,491.510067243358
"E12",1,63,161.490588940807
"E12",1,64,434.007286657152
"E12",1,65,266.095908239703
"E12",1,66,432.324885114457
"E12",1,67,184.411849922742
"E12",1,68,405.411469621564
"E12",1,69,175.474959904013
"E12",1,70,432.416189642135
"E12",1,71,472.157346010627
"E12",1,72,221.383517322052
"E12",1,73,367.502659505499
"E12",1,74,310.670378939645
"E12",1,75,340.290937564745
"E12",1,76,268.583170783016
"E12",1,77,227.828634560368
"E12",1,78,267.192352322838
"E12",1,79,268.443536802294
"E12",1,80,518.303108570416
"E12",1,81,279.334242185113
"E12",1,82,135.708249283798
"E12",1,83,431.606048415334
"E12",1,84,384.879649632914
"E12",1,85,85.0548358945458
"E12",1,86,245.352109670555
"E12",1,87,263.691861272263
"E12",1,88,232.072244195366
"E12",1,89,381.74118990739
"E12",1,90,244.569881162936
"E12",1,91,428.44471722145
"E12",1,92,193.165664495418
"E12",1,93,303.047187868658
"E12",1,94,173.75482410081
"E12",1,95,40
"E12",1,96,249.068386319343
"E12",1,97,450.59044597264
"E12",1,98,395.196340720634
"E12",1,99,143.089767067337
"E12",1,100,347.837226213934
"E12",1,101,290.381816453495
"E12",1,102,109.658995049292
"E12",1,103,155.71676427392
"E12",1,104,163.496932964642
"E12",1,105,226.151121100352
"E12",1,106,277.057218786825
"E12",1,107,490.911857350287
"E12",1,108,353.263000485213
"E12",1,109,196.997605209738
"E12",1,110,288.440222252035
"E12",1,111,159.318809611908
"E12",1,112,198.890958914878
"E12",1,113,377.555838131354
"E12",1,114,451.851133701638
"E12",1,115,245.759680839956
"E12",1,116,339.513469394118
"E12",1,117,361.341445095187
"E12",1,118,354.868034558056
"E12",1,119,511.644690619832
"F1",1,1,5109.35800054585
"F1",1,2,5702.65660643088
"F1",1,3,5415.53373079099
"F1",1,4,4033.12379904532
"F1",1,5,2181.42175388596
"F1",1,6,4446.10023450726
"F1",1,7,6344.81038222557
"F1",1,8,3543.81998352605
"F1",1,9,5761.63199468641
"F1",1,10,4923.72008934072
"F1",1,11,4729.56051784871
"F1",1,12,7081.65121763116
"F1",1,13,5332.02868369116
"F1",1,14,4847.2844395224
"F1",1,15,6000.59896228983
"F1",1,16,4183.57085536444
"F1",1,17,1704.42321679975
"F1",1,18,5507.25629758141
"F1",1,19,5255.84443147153
"F1",1,20,3263.55935810552
"F1",1,21,3522.61435828514
"F1",1,22,5623.5490476336
"F1",1,23,3518.3657820737
"F1",1,24,4322.75776101422
"F1",1,25,5528.03545267517
"F1",1,26,7146.90882228467
"F1",1,27,6832.11440032005
"F1",1,28,2788.46476876303
"F1",1,29,4926.32140656127
"F1",1,30,5804.30962329814
"F1",1,31,2658.72006104982
"F1",1,32,6384.50604681457
"F1",1,33,6028.6201886476
"F1",1,34,7007.00195634645
"F1",1,35,5148.61530379213
"F1",1,36,4085.68580482581
"F1",1,37,3961.61701212108
"F1",1,38,6571.38619190764
"F1",1,39,4162.56669610954
"F1",1,40,5015.69164237566
"F1",1,41,2769.16388306994
"F1",1,42,2922.69767182125
"F1",1,43,4607.34791723771
"F1",1,44,2226.85021900781
"F1",1,45,1205.42785722416
"F1",1,46,5198.50133097946
"F1",1,47,4216.7584417792
"F1",1,48,5611.12535872116
"F1",1,49,4368.73839254504
"F1",1,50,5622.86047594027
"F1",1,51,4029.28151483177
"F1",1,52,5591.45346854855
"F1",1,53,5624.25591182384
"F1",1,54,4189.15948220899
"F1",1,55,3903.67994535696
"F1",1,56,5613.76536285038
"F1",1,57,4893.43708780227
"F1",1,58,5171.22288145667
"F1",1,59,6544.53019693981
"F1",1,60,691.967768693758
"F1",1,61,5013.94644518377
"F1",1,62,4458.16172782325
"F1",1,63,3206.86185814349
"F1",1,64,4025.07213950606
"F1",1,65,4196.6561347301
"F1",1,66,3596.65772940213
"F1",1,67,4392.61739533334
"F1",1,68,5106.45476466455
"F1",1,69,2917.68092102435
"F1",1,70,7469.84233307712
"F1",1,71,7254.02219481511
"F1",1,72,6139.62161703283
"F1",1,73,6815.26552811349
"F1",1,74,3852.82914877783
"F1",1,75,4950.32359190886
"F1",1,76,6060.8956778619
"F1",1,77,6568.76781946055
"F1",1,78,6328.14830463904
"F1",1,79,3989.0601273037
"F1",1,80,5824.6627084254
"F1",1,81,3809.91114602699
"F1",1,82,5691.62850334837
"F1",1,83,8733.98293633685
"F1",1,84,5879.51294643901
"F1",1,85,4680.73446542456
"F1",1,86,4664.70555964229
"F1",1,87,2330.59804279657
"F1",1,88,3669.89754478911
"F1",1,89,4917.2027991529
"F1",1,90,4577.91984724321
"F1",1,91,3884.65296337762
"F1",1,92,2706.62650554992
"F1",1,93,2205.41253826326
"F1",1,94,5914.82082760325
"F1",1,95,4895.7810417874
"F1",1,96,5129.80885985506
"F1",1,97,4754.19922477768
"F1",1,98,4058.02063232552
"F1",1,99,3692.95022404807
"F1",1,100,6290.23199406041
"F1",1,101,2253.24280374384
"F1",1,102,3016.80101040071
"F1",1,103,3796.20499968317
"F1",1,104,5253.70341781147
"F1",1,105,5423.14317149584
"F1",1,106,5214.10572207314
"F1",1,107,5629.47073964953
"F1",1,108,2515.55778021066
"F1",1,109,3790.98615376845
"F1",1,110,3853.13587182627
"F1",1,111,5896.53216586773
"F1",1,112,4172.00752597883
"F1",1,113,4245.17319381214
"F1",1,114,6587.88264832896
"F1",1,115,4392.97795746915
"F1",1,116,3993.56129124523
"F1",1,117,3846.41022155714
"F1",1,118,3201.06712952967
"F1",1,119,4254.1206252151
"F1",1,120,5070.17556750611
"F1",1,121,6726.50567361685
"F1",1,122,4207.71973461469
"F1",1,123,4908.26969226791
"F1",1,124,3205.06744857203
"F1",1,125,3607.53159017519
"F1",1,126,1558.5188684931
"F1",1,127,4456.75852912621
"F1",1,128,5138.89895048717
"F1",1,129,2259.33988356871
"F1",1,130,5030.25940638695
"F1",1,131,5167.60184314982
"F1",1,132,4851.94157991372
"F1",1,133,4595.78605589449
"F1",1,134,4014.01029462089
"F1",1,135,4971.71382919972
"F1",1,136,2160.52918747383
"F1",1,137,4433.94816103617
"F1",1,138,5637.09034460546
"F1",1,139,3616.37195066216
"F1",1,140,4333.62580694127
"F1",1,141,4843.35409714933
"F1",1,142,6197.11748117723
"F1",1,143,3197.13540799883
"F1",1,144,6580.08390213788
"F1",1,145,5396.95491963406
"F1",1,146,5163.27210558346
"F1",1,147,3604.46136997512
"F1",1,148,4428.0134428564
"F1",1,149,5676.75736358396
"F1",1,150,6791.93840953635
"F1",1,151,4728.65704608745
"F1",1,152,4764.57266833587
"F1",1,153,4587.84400648486
"F1",1,154,6219.81256385398
"F1",1,155,5586.08530065543
"F1",1,156,4833.50454934382
"F1",1,157,4323.8641631191
"F1",1,158,2139.75689783415
"F1",1,159,2834.41748850178
"F1",1,160,6086.35548919168
"F1",1,161,4897.41132196236
"F1",1,162,5483.26141878052
"F1",1,163,4099.21106014296
"F1",1,164,4651.67668673338
"F1",1,165,4192.01596100866
"F1",1,166,6696.57209198982
"F1",1,167,2377.50240756726
"F1",1,168,3838.3904528826
"F1",1,169,3582.72041633026
"F1",1,170,3485.39595444161
"F1",1,171,5232.13363898581
"F1",1,172,4035.07757285656
"F1",1,173,3977.35674191068
"F1",1,174,4862.69389939014
"F1",1,175,2227.06836213506
"F1",1,176,5531.16729219913
"F1",1,177,3806.74405969881
"F1",1,178,6377.02673075547
"F1",1,179,4076.27816335247
"F1",1,180,6270.57131153042
"F1",1,181,4308.24443905657
"F1",1,182,4156.23678706749
"F1",1,183,7345.75757974833
"F1",1,184,5736.83439753572
"F1",1,185,2157.96159914134
"F1",1,186,4455.54972321684
"F1",1,187,4877.6891063899
"F1",1,188,6328.5381484897
"F1",1,189,5855.4533868195
"F1",1,190,4919.04012382965
"F1",1,191,4649.57106471693
"F1",1,192,5322.48089859268
"F1",1,193,4423.10492452487
"F1",1,194,5485.19110665445
"F1",1,195,3153.16869057958
"F1",1,196,5867.61399034577
"F1",1,197,4216.48078755006
"F1",1,198,5370.91284569125
"F1",1,199,3296.94447886417
"F1",1,200,6412.06040653246
"F1",1,201,4764.47240011584
"F1",1,202,5045.68201628802
"F1",1,203,5940.02245275835
"F1",1,204,3074.89652541467
"F1",1,205,570.224610012872
"F1",1,206,3890.91688501783
"F1",1,207,4639.78278950887
"F1",1,208,2593.55870127718
"F1",1,209,2495.57926108169
"F1",1,210,5697.79798754453
"F1",1,211,3597.30740132826
"F1",1,212,4199.40846496933
"F1",1,213,7013.25378593399
"F1",1,214,4838.91883589784
"F1",1,215,3510.33134430186
"F1",1,216,4451.91862711066
"F1",1,217,2560.02154088231
"F1",1,218,3285.61525109033
"F1",1,219,3731.16544219574
"F1",1,220,7022.18126076256
"F1",1,221,7068.42867068932
"F1",1,222,4796.13220403945
"F1",1,223,6249.76005360081
"F1",1,224,3939.57599033451
"F1",1,225,3178.01496708306
"F1",1,226,4898.96331661994
"F1",1,227,4476.51570240986
"F1",1,228,4578.98663486678
"F1",1,229,4725.14182130605
"F1",1,230,5596.89922348599
"F1",1,231,4663.14889296532
"F1",1,232,4516.60814665697
"F1",1,233,6298.50541075101
"F1",1,234,3655.05962617498
"F1",1,235,4086.95438338327
"F1",1,236,4313.62382062787
"F1",1,237,6273.13946991108
"F1",1,238,2736.4724568538
"F1",1,239,3707.73763082327
"F1",1,240,7223.4057962941
"F1",1,241,4396.25886176442
"F1",1,242,5688.1961439666
"F1",1,243,4003.23657804029
"F1",1,244,4676.72857151104
"F1",1,245,4301.33276200803
"F1",1,246,4633.50053392231
"F1",1,247,6487.39747213094
"F1",1,248,5657.8250741978
"F1",1,249,390.056698714541
"F1",1,250,329.549974162345
"F1",1,251,128.388755835706
"F1",1,252,402.969224937016
"F1",1,253,208.601208078121
"F1",1,254,433.077899941153
"F1",1,255,226.678968058961
"F1",1,256,383.344348893765
"F1",1,257,453.283815208573
"F1",1,258,212.654873404059
"F1",1,259,227.070674662242
"F1",1,260,391.441090997696
"F1",1,261,453.977943800325
"F1",1,262,247.539648210678
"F1",1,263,295.018522626621
"F1",1,264,40
"F1",1,265,345.636297745697
"F1",1,266,371.859258751995
"F1",1,267,336.183577897352
"F1",1,268,201.91404753964
"F1",1,269,397.440139642049
"F1",1,270,265.088422125182
"F1",1,271,219.38557618941
"F1",1,272,134.022398425508
"F1",1,273,343.596436846386
"F1",1,274,173.889867941386
"F1",1,275,348.933099530029
"F1",1,276,326.326599323337
"F1",1,277,407.012291340313
"F1",1,278,445.716176520103
"F1",1,279,120.123131005269
"F1",1,280,542.927470077481
"F1",1,281,340.105093156596
"F1",1,282,566.78548292247
"F1",1,283,477.551769986639
"F1",1,284,239.21212428359
"F1",1,285,383.002693962264
"F1",1,286,296.078479988885
"F1",1,287,262.49336829716
"F1",1,288,347.680897925084
"F1",1,289,272.363865172243
"F1",1,290,418.393455486258
"F1",1,291,242.045366760739
"F1",1,292,459.927319211985
"F1",1,293,260.310390155367
"F1",1,294,157.968212357859
"F1",1,295,303.182482285541
"F1",1,296,379.822663141972
"F1",1,297,219.707247409107
"F1",1,298,292.039411439387
"F1",1,299,399.409499451081
"F1",1,300,244.298058800867
"F1",1,301,362.5659285622
"F1",1,302,223.004248764077
"F1",1,303,300.554482099616
"F1",1,304,251.068869277633
"F1",1,305,317.220028878739
"F1",1,306,455.18859699047
"F1",1,307,97.9746084383991
"F1",1,308,356.847107879107
"F1",1,309,412.64514364666
"F1",1,310,241.898570006353
"F1",1,311,229.651483599129
"F1",1,312,579.732407160619
"F1",1,313,420.564138090781
"F1",1,314,241.750894199413
"F1",1,315,161.703380223882
"F1",1,316,88.7916547256193
"F1",1,317,243.101890102021
"F1",1,318,286.966698200207
"F1",1,319,312.440439053571
"F1",1,320,479.755576119146
"F1",1,321,195.574156359725
"F1",1,322,160.954015298823
"F1",1,323,323.176952302033
"F1",1,324,556.289228421462
"F1",1,325,304.002493981895
"F1",1,326,323.0820648289
"F1",1,327,227.474875241647
"F1",1,328,231.404338639276
"F1",1,329,349.956113721098
"F1",1,330,317.349816558985
"F1",1,331,282.971811070417
"F1",1,332,363.660745983161
"F1",1,333,245.321560327261
"F1",1,334,167.16319536524
"F1",1,335,351.847078066465
"F1",1,336,402.438007954747
"F1",1,337,40
"F1",1,338,379.341651488431
"F1",1,339,444.552506517433
"F1",1,340,465.632675973703
"F1",1,341,237.195965367518
"F1",1,342,265.100935066424
"F1",1,343,286.612168436082
"F1",1,344,296.005120422701
"F1",1,345,98.7226574873746
"F1",1,346,471.811463100199
"F1",1,347,316.844603423215
"F1",1,348,152.570438718017
"F1",1,349,226.653400891179
"F1",1,350,390.836601636971
"F1",1,351,299.317887529601
"F1",1,352,388.45300101629
"F1",1,353,375.307421471906
"F1",1,354,389.747390549553
"F1",1,355,469.875148940224
"F1",1,356,366.176979191392
"F1",1,357,382.174523050268
"F1",1,358,475.574863264012
"F1",1,359,157.942003645661
"F1",1,360,410.118689808293
"F1",1,361,515.837223766853
"F1",1,362,321.256501811732
"F1",1,363,243.246457317925
"F1",1,364,209.206371622998
"F1",1,365,179.444824136693
"F1",1,366,199.921363126697
"F1",1,367,374.931852550135
"F1",1,368,627.314851535995
"F1",1,369,417.83794663293
"F1",1,370,218.899732073098
"F1",1,371,403.854957943717
"F1",1,372,548.72507412741
"F1",1,373,268.925020379696
"F1",1,374,262.246197728894
"F1",1,375,243.038640074181
"F1",1,376,313.631832039665
"F1",1,377,526.32419584529
"F1",1,378,135.674798551196
"F1",1,379,309.920752568016
"F1",1,380,493.575641370494
"F1",1,381,229.212626243436
"F1",1,382,340.011532313133
"F1",1,383,341.969856840811
"F1",1,384,400.941845651839
"F1",1,385,359.371898736691
"F1",1,386,407.06330976376
"F1",1,387,197.164919868106
"F1",1,388,419.145248989355
"F1",1,389,271.118235439392
"F1",1,390,322.060366482993
"F1",1,391,526.918690971618
"F1",1,392,440.591470466644
"F1",1,393,51.7684774593631
"F1",1,394,414.121406753038
"F1",1,395,284.353766122261
"F1",1,396,248.050031246916
"F1",1,397,393.49102159872
"F1",1,398,72.1782626085883
"F1",1,399,460.117711095434
"F1",1,400,379.596064806317
"F1",1,401,338.031542523976
"F1",1,402,246.553332421541
"F1",1,403,584.85162574211
"F1",1,404,449.292085056203
"F1",1,405,398.20146947228
"F1",1,406,252.007687224142
"F1",1,407,190.465143946378
"F1",1,408,399.016879073026
"F1",1,409,231.379932710429
"F1",1,410,336.090213272359
"F1",1,411,407.783413816005
"F1",1,412,389.582031239229
"F1",1,413,299.964082105289
"F1",1,414,208.174031452874
"F1",1,415,320.241512027022
"F1",1,416,528.461715185771
"F1",1,417,372.809086197439
"F2",1,1,6128.6791853297
"F2",1,2,3559.60886569855
"F2",1,3,3927.60362364896
"F2",1,4,6061.70279132885
"F2",1,5,4333.15223146119
"F2",1,6,3565.99167029722
"F2",1,7,4905.02563879984
"F2",1,8,672.51133633496
"F2",1,9,5323.43257788728
"F2",1,10,3124.8735743287
"F2",1,11,6716.73858325637
"F2",1,12,3054.50003821695
"F2",1,13,4558.30556060312
"F2",1,14,5162.48801795526
"F2",1,15,6214.89938728288
"F2",1,16,3502.12618021904
"F2",1,17,6343.28329649075
"F2",1,18,4385.43679350492
"F2",1,19,4165.52663545756
"F2",1,20,4899.00750133158
"F2",1,21,4453.78686008515
"F2",1,22,3197.56021646377
"F2",1,23,3100.27884748851
"F2",1,24,6485.83197010886
"F2",1,25,4184.75590112924
"F2",1,26,2676.27540771533
"F2",1,27,6772.80195333171
"F2",1,28,4535.75966126518
"F2",1,29,7175.24422000602
"F2",1,30,3352.08110056626
"F2",1,31,3738.96391174484
"F2",1,32,6316.12729025379
"F2",1,33,6256.65482934459
"F2",1,34,2676.77394307584
"F2",1,35,2456.45384367821
"F2",1,36,5100.66140284368
"F2",1,37,5687.77921634801
"F2",1,38,4781.50776251222
"F2",1,39,6379.33540975157
"F2",1,40,6426.65231400525
"F2",1,41,3482.97809886167
"F2",1,42,4493.15012461758
"F2",1,43,3531.60765434329
"F2",1,44,3500.66115174185
"F2",1,45,4452.8874316883
"F2",1,46,1135.4390690743
"F2",1,47,6398.79707259904
"F2",1,48,5293.57098535605
"F2",1,49,4676.16416884805
"F2",1,50,5424.17211681378
"F2",1,51,3569.29461872286
"F2",1,52,6709.99218339519
"F2",1,53,4699.44462276389
"F2",1,54,4442.59223127852
"F2",1,55,2272.85995919834
"F2",1,56,7964.88261967916
"F2",1,57,3741.97390203318
"F2",1,58,5391.96483039552
"F2",1,59,2004.52241839713
"F2",1,60,5924.65431137312
"F2",1,61,6860.82414554033
"F2",1,62,5606.09164431966
"F2",1,63,4725.34408521918
"F2",1,64,8237.19581766702
"F2",1,65,3589.7706171509
"F2",1,66,3979.05486263204
"F2",1,67,4538.37286041354
"F2",1,68,4099.55600896351
"F2",1,69,2470.59146000447
"F2",1,70,6069.19916243956
"F2",1,71,5314.33710470963
"F2",1,72,5776.55811736919
"F2",1,73,4021.89257889597
"F2",1,74,4298.90585318184
"F2",1,75,6408.87480537777
"F2",1,76,5018.24626196142
"F2",1,77,5555.9496284109
"F2",1,78,4554.61507626452
"F2",1,79,7141.24613120124
"F2",1,80,4064.85128222806
"F2",1,81,4436.10592165571
"F2",1,82,8402.7154544954
"F2",1,83,5351.85990994366
"F2",1,84,4693.73610371182
"F2",1,85,4646.46393440814
"F2",1,86,4832.0709804018
"F2",1,87,4107.17202930274
"F2",1,88,7021.19122141307
"F2",1,89,6460.24952818978
"F2",1,90,4836.13966661453
"F2",1,91,6351.28685354924
"F2",1,92,5122.4167370458
"F2",1,93,4477.0089996426
"F2",1,94,2554.71424599582
"F2",1,95,4858.59577341581
"F2",1,96,4990.33704687763
"F2",1,97,3459.00534501718
"F2",1,98,5083.94562101039
"F2",1,99,4555.02077636508
"F2",1,100,4774.29526252344
"F2",1,101,3435.44980901424
"F2",1,102,4697.04724406279
"F2",1,103,6236.82536688506
"F2",1,104,5247.87416965597
"F2",1,105,3963.38365680196
"F2",1,106,1007.516015882
"F2",1,107,3386.25850106549
"F2",1,108,2916.3947406134
"F2",1,109,5637.25308144768
"F2",1,110,2764.37706133679
"F2",1,111,2863.2395574092
"F2",1,112,5516.58031762448
"F2",1,113,5459.51893773741
"F2",1,114,5146.06418226906
"F2",1,115,3805.99425924172
"F2",1,116,5343.76639948344
"F2",1,117,3156.90027728084
"F2",1,118,4328.75018382186
"F2",1,119,5554.25535735044
"F2",1,120,3163.26676272319
"F2",1,121,3748.78055488812
"F2",1,122,4060.90843408936
"F2",1,123,5406.1510514933
"F2",1,124,2826.25822998018
"F2",1,125,2692.39928064687
"F2",1,126,4472.0357156
"F2",1,127,3834.94010866041
"F2",1,128,6739.68873720053
"F2",1,129,5606.32238014918
"F2",1,130,5113.6993865093
"F2",1,131,4061.12883192675
"F2",1,132,3691.96026298626
"F2",1,133,3370.14955833124
"F2",1,134,3387.6621500442
"F2",1,135,3266.29029968424
"F2",1,136,2672.24207968075
"F2",1,137,4491.38401062162
"F2",1,138,6212.9260078981
"F2",1,139,4373.20987753226
"F2",1,140,7230.91702278054
"F2",1,141,5950.05961864668
"F2",1,142,6312.63932986894
"F2",1,143,3537.04435791893
"F2",1,144,2304.687875228
"F2",1,145,7303.90367330525
"F2",1,146,6877.32363374427
"F2",1,147,2124.77087990388
"F2",1,148,5389.42588540008
"F2",1,149,6031.42126458876
"F2",1,150,6256.49401303237
"F2",1,151,3824.90234210883
"F2",1,152,6596.68797867244
"F2",1,153,4810.7962249424
"F2",1,154,6981.00569782221
"F2",1,155,4359.68125934044
"F2",1,156,4936.5519129579
"F2",1,157,4273.43412450047
"F2",1,158,4884.33080936741
"F2",1,159,6959.29516668915
"F2",1,160,2851.04204070706
"F2",1,161,3198.83739016388
"F2",1,162,5035.22234705966
"F2",1,163,5624.73243337354
"F2",1,164,5818.57281252479
"F2",1,165,4238.89331735866
"F2",1,166,1196.9002316576
"F2",1,167,4377.41904835736
"F2",1,168,9352.7611346769
"F2",1,169,7038.53049758892
"F2",1,170,6509.57287363306
"F2",1,171,4678.24324477989
"F2",1,172,3545.88944863684
"F2",1,173,4124.12593324215
"F2",1,174,4085.92457706396
"F2",1,175,4375.40529203718
"F2",1,176,7872.90884090893
"F2",1,177,5831.72754670202
"F2",1,178,5263.35897680558
"F2",1,179,3627.16698471193
"F2",1,180,3372.46168940955
"F2",1,181,4564.22288294377
"F2",1,182,6765.56649871739
"F2",1,183,4201.06045501303
"F2",1,184,2788.62331785601
"F2",1,185,4983.36004307887
"F2",1,186,6644.95186400983
"F2",1,187,4599.93563960817
"F2",1,188,4521.15959440479
"F2",1,189,3986.93882004069
"F2",1,190,5339.99085874407
"F2",1,191,1923.36584682295
"F2",1,192,4941.12383797184
"F2",1,193,5887.32264311781
"F2",1,194,5431.35419655883
"F2",1,195,7002.22263282242
"F2",1,196,6774.14759429657
"F2",1,197,3867.03243862545
"F2",1,198,4910.22388016883
"F2",1,199,2028.45687622994
"F2",1,200,5931.1512412286
"F2",1,201,5021.61064517701
"F2",1,202,5197.76809104268
"F2",1,203,6645.24373234402
"F2",1,204,5811.09538788356
"F2",1,205,6083.65434792173
"F2",1,206,4472.50967023705
"F2",1,207,7656.65803570235
"F2",1,208,3405.9566544753
"F2",1,209,4241.65286174919
"F2",1,210,3704.22986919883
"F2",1,211,3798.52786577098
"F2",1,212,6061.62845097236
"F2",1,213,4422.2029915553
"F2",1,214,6530.6551781893
"F2",1,215,4000.37999377989
"F2",1,216,4847.48177550849
"F2",1,217,5431.02140116416
"F2",1,218,3103.51556480955
"F2",1,219,7558.37083153057
"F2",1,220,3448.22886465559
"F2",1,221,4270.05423871458
"F2",1,222,3711.20755330956
"F2",1,223,2396.0157618296
"F2",1,224,6851.05675115667
"F2",1,225,6317.87521438701
"F2",1,226,5447.51644769757
"F2",1,227,4223.25160612306
"F2",1,228,2890.88306078332
"F2",1,229,3564.05878403339
"F2",1,230,5870.25259460073
"F2",1,231,4525.05631980871
"F2",1,232,4464.71631439808
"F2",1,233,4736.02002820832
"F2",1,234,5859.90458024789
"F2",1,235,4275.5531978713
"F2",1,236,3779.76531135279
"F2",1,237,5609.22680052663
"F2",1,238,5560.00793565003
"F2",1,239,4499.6438694614
"F2",1,240,1902.39792179927
"F2",1,241,4109.59041894589
"F2",1,242,3168.91746659547
"F2",1,243,4770.85950677881
"F2",1,244,2112.72415624541
"F2",1,245,6623.58767125113
"F2",1,246,456.058921553151
"F2",1,247,239.08319505938
"F2",1,248,519.995076992785
"F2",1,249,479.80507500285
"F2",1,250,370.922290416786
"F2",1,251,43.9070680321323
"F2",1,252,637.228415710629
"F2",1,253,319.283681601337
"F2",1,254,359.00250581679
"F2",1,255,77.2931159585117
"F2",1,256,276.577616129185
"F2",1,257,417.82427032613
"F2",1,258,448.504004241136
"F2",1,259,331.422738775536
"F2",1,260,289.544948976705
"F2",1,261,368.311104809878
"F2",1,262,275.42769538801
"F2",1,263,382.731020676049
"F2",1,264,404.635753543433
"F2",1,265,313.886659287948
"F2",1,266,186.507173245623
"F2",1,267,481.57393947418
"F2",1,268,480.161856478388
"F2",1,269,143.504424795052
"F2",1,270,339.074764516432
"F2",1,271,322.688920163833
"F2",1,272,411.954272370591
"F2",1,273,137.145604265893
"F2",1,274,276.343646085945
"F2",1,275,435.356779847282
"F2",1,276,386.748980323601
"F2",1,277,274.737338052863
"F2",1,278,221.629385930588
"F2",1,279,633.70541279016
"F2",1,280,479.934626134081
"F2",1,281,141.481027658282
"F2",1,282,400.06119175167
"F2",1,283,366.423177726408
"F2",1,284,353.185812049786
"F2",1,285,467.116199048524
"F2",1,286,434.234586187678
"F2",1,287,160.646950647163
"F2",1,288,299.621875211122
"F2",1,289,233.533720927357
"F2",1,290,511.298443829782
"F2",1,291,361.697348234451
"F2",1,292,472.163942080602
"F2",1,293,251.12438738252
"F2",1,294,500.246063355649
"F2",1,295,488.85479336012
"F2",1,296,422.048783279144
"F2",1,297,141.598419386369
"F2",1,298,444.270487658327
"F2",1,299,98.771009851719
"F2",1,300,428.85237338032
"F2",1,301,371.752558150637
"F2",1,302,287.086160639242
"F2",1,303,586.060173787213
"F2",1,304,448.032688805169
"F2",1,305,471.68229729424
"F2",1,306,108.726197685044
"F2",1,307,465.515042006324
"F2",1,308,406.718503591579
"F2",1,309,116.487282793658
"F2",1,310,497.122672607955
"F2",1,311,300.91025527079
"F2",1,312,324.005550660029
"F2",1,313,123.040916540373
"F2",1,314,273.663915854803
"F2",1,315,454.144514847152
"F2",1,316,390.694933359269
"F2",1,317,428.693260084903
"F2",1,318,279.890573104073
"F2",1,319,542.390802829857
"F2",1,320,377.568421577897
"F2",1,321,363.294544552383
"F2",1,322,240.667395687972
"F2",1,323,240.951554233752
"F2",1,324,338.817278793015
"F2",1,325,229.229173017936
"F2",1,326,337.640354584651
"F2",1,327,385.646018865682
"F2",1,328,402.812560006324
"F2",1,329,236.231022532552
"F2",1,330,314.313430895835
"F2",1,331,237.860967339931
"F2",1,332,456.730512781889
"F2",1,333,236.194163928049
"F2",1,334,398.406073159462
"F2",1,335,259.012669598869
"F2",1,336,250.933731608954
"F2",1,337,349.4258968581
"F2",1,338,372.149228196296
"F2",1,339,345.450530390174
"F2",1,340,343.730275673393
"F2",1,341,266.164727283854
"F2",1,342,307.862444698683
"F2",1,343,369.61636559131
"F2",1,344,402.491946757136
"F2",1,345,260.39094632655
"F2",1,346,259.907889856407
"F2",1,347,293.091770680919
"F2",1,348,277.254123706499
"F2",1,349,414.342453343005
"F2",1,350,276.916174361575
"F2",1,351,375.172545373855
"F2",1,352,532.359760202649
"F2",1,353,166.786738775258
"F2",1,354,288.494966355253
"F2",1,355,250.422513276021
"F2",1,356,398.448868299207
"F2",1,357,117.88248227552
"F2",1,358,177.762667798309
"F2",1,359,398.151518584369
"F2",1,360,339.679761972226
"F2",1,361,438.310637717484
"F2",1,362,295.440796795954
"F2",1,363,192.959910135989
"F2",1,364,370.738869602419
"F2",1,365,361.099320404126
"F2",1,366,350.998832359287
"F3",1,1,4511.7463438388
"F3",1,2,4691.34207640856
"F3",1,3,3474.82502579461
"F3",1,4,6470.44574785242
"F3",1,5,6720.81676564242
"F3",1,6,2943.94990382098
"F3",1,7,5933.48649939474
"F3",1,8,5457.75482983881
"F3",1,9,5012.79767343418
"F3",1,10,5490.56648975141
"F3",1,11,5486.53802848438
"F3",1,12,5130.51601529809
"F3",1,13,5957.20502650015
"F3",1,14,5059.2932298046
"F3",1,15,6380.41086115344
"F3",1,16,6932.60081712859
"F3",1,17,5620.06554510582
"F3",1,18,5786.96120096801
"F3",1,19,4380.85848963858
"F3",1,20,8681.35057518818
"F3",1,21,4859.40708158017
"F3",1,22,6103.92983563277
"F3",1,23,4946.44281990073
"F3",1,24,1932.38766412194
"F3",1,25,5268.91027025705
"F3",1,26,4426.06707397109
"F3",1,27,3141.17145417391
