ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0009306,protein secretion,5/15,11/483,0.45454545454545453,14.636363636363635,8.182200911596695,5.816815007220934e-6,1.7893630926974873e-5,3.2947373223857922e-6,Il6/Ccl5/Tnf/Il1b/Tlr2,5
GO:0034612,response to tumor necrosis factor,5/15,11/483,0.45454545454545453,14.636363636363635,8.182200911596695,5.816815007220934e-6,1.7893630926974873e-5,3.2947373223857922e-6,Il6/Ccl2/Ccl5/Tnf/Nfkbia,5
GO:0035592,establishment of protein localization to extracellular region,5/15,11/483,0.45454545454545453,14.636363636363635,8.182200911596695,5.816815007220934e-6,1.7893630926974873e-5,3.2947373223857922e-6,Il6/Ccl5/Tnf/Il1b/Tlr2,5
GO:0048659,smooth muscle cell proliferation,5/15,11/483,0.45454545454545453,14.636363636363635,8.182200911596695,5.816815007220934e-6,1.7893630926974873e-5,3.2947373223857922e-6,Il6/Ccl5/Tnf/Jun/Ptgs2,5
GO:0048660,regulation of smooth muscle cell proliferation,5/15,11/483,0.45454545454545453,14.636363636363635,8.182200911596695,5.816815007220934e-6,1.7893630926974873e-5,3.2947373223857922e-6,Il6/Ccl5/Tnf/Jun/Ptgs2,5
GO:0062012,regulation of small molecule metabolic process,5/15,11/483,0.45454545454545453,14.636363636363635,8.182200911596695,5.816815007220934e-6,1.7893630926974873e-5,3.2947373223857922e-6,Il6/Tnf/Stat3/Ptgs2/Il1b,5
GO:0071356,cellular response to tumor necrosis factor,5/15,11/483,0.45454545454545453,14.636363636363635,8.182200911596695,5.816815007220934e-6,1.7893630926974873e-5,3.2947373223857922e-6,Il6/Ccl2/Ccl5/Tnf/Nfkbia,5
GO:0071692,protein localization to extracellular region,5/15,11/483,0.45454545454545453,14.636363636363635,8.182200911596695,5.816815007220934e-6,1.7893630926974873e-5,3.2947373223857922e-6,Il6/Ccl5/Tnf/Il1b/Tlr2,5
GO:1902105,regulation of leukocyte differentiation,5/15,11/483,0.45454545454545453,14.636363636363635,8.182200911596695,5.816815007220934e-6,1.7893630926974873e-5,3.2947373223857922e-6,Il6/Ccl5/Tnf/Jun/Fos,5
GO:0048871,multicellular organismal-level homeostasis,7/15,29/483,0.2413793103448276,7.772413793103449,6.727609577774039,6.189077143817981e-6,1.8948548980599124e-5,3.4889783848911544e-6,Il6/Ccl2/Ccl5/Tnf/Stat3/Ptgs2/Il1b,7
GO:0060255,regulation of macromolecule metabolic process,13/15,145/483,0.0896551724137931,2.8868965517241376,4.85758002381715,6.241451255672875e-6,1.90187618451164e-5,3.501906613163033e-6,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Fos/Stat3/Ptgs2/Il1b/Tlr2,13
GO:0042110,T cell activation,6/15,19/483,0.3157894736842105,10.168421052631578,7.292200179254918,6.414841240453866e-6,1.936442729594952e-5,3.5655536653777023e-6,Il6/Ccl2/Ccl5/Icam1/Stat3/Il1b,6
GO:0042327,positive regulation of phosphorylation,6/15,19/483,0.3157894736842105,10.168421052631578,7.292200179254918,6.414841240453866e-6,1.936442729594952e-5,3.5655536653777023e-6,Il6/Ccl5/Tnf/Icam1/Ptgs2/Il1b,6
GO:0033036,macromolecule localization,9/15,57/483,0.15789473684210525,5.084210526315789,5.872012490407255,6.929425032519604e-6,2.0724113754665115e-5,3.8159114457832125e-6,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Stat3/Ptgs2/Il1b/Tlr2,9
GO:0042592,homeostatic process,9/15,57/483,0.15789473684210525,5.084210526315789,5.872012490407255,6.929425032519604e-6,2.0724113754665115e-5,3.8159114457832125e-6,Il6/Cxcl10/Ccl2/Ccl5/Tnf/Icam1/Stat3/Ptgs2/Il1b,9
GO:0060341,regulation of cellular localization,7/15,30/483,0.23333333333333334,7.513333333333334,6.5881132048051745,7.949623599636349e-6,2.366569974822618e-5,4.357542889929213e-6,Il6/Ccl2/Ccl5/Tnf/Ptgs2/Il1b/Tlr2,7
GO:0051179,localization,12/15,120/483,0.1,3.22,5.01691227480062,8.01295096953836e-6,2.3744799662026515e-5,4.372107482172065e-6,Il6/Cxcl10/Ccl2/Ccl5/Tnf/Nfkbia/Icam1/Stat3/Ptgs2/Cxcl1/Il1b/Tlr2,12
GO:0065008,regulation of biological quality,10/15,76/483,0.13157894736842105,4.2368421052631575,5.497653048345132,8.382738770283794e-6,2.4727165505038042e-5,4.5529895748236895e-6,Il6/Ccl5/Tnf/Icam1/Jun/Stat3/Ptgs2/Cxcl1/Il1b/Tlr2,10
GO:0046649,lymphocyte activation,6/15,20/483,0.3,9.66,7.074383782992392,9.012954054893568e-6,2.6465310543005663e-5,4.873032575133843e-6,Il6/Ccl2/Ccl5/Icam1/Stat3/Il1b,6
GO:0051641,cellular localization,10/15,77/483,0.12987012987012986,4.181818181818182,5.4463296845854545,9.528487157204122e-6,2.763554292982589e-5,5.088506356640582e-6,Il6/Cxcl10/Ccl2/Ccl5/Tnf/Nfkbia/Stat3/Ptgs2/Il1b/Tlr2,10
GO:0002696,positive regulation of leukocyte activation,5/15,12/483,0.4166666666666667,13.416666666666666,7.78989159338629,9.79650051227574e-6,2.763554292982589e-5,5.088506356640582e-6,Il6/Ccl2/Ccl5/Tnf/Il1b,5
GO:0006935,chemotaxis,5/15,12/483,0.4166666666666667,13.416666666666666,7.78989159338629,9.79650051227574e-6,2.763554292982589e-5,5.088506356640582e-6,Cxcl10/Ccl2/Ccl5/Cxcl1/Il1b,5
GO:0007259,receptor signaling pathway via JAK-STAT,5/15,12/483,0.4166666666666667,13.416666666666666,7.78989159338629,9.79650051227574e-6,2.763554292982589e-5,5.088506356640582e-6,Il6/Ccl5/Tnf/Socs3/Stat3,5
GO:0034660,ncRNA metabolic process,5/15,12/483,0.4166666666666667,13.416666666666666,7.78989159338629,9.79650051227574e-6,2.763554292982589e-5,5.088506356640582e-6,Il6/Tnf/Jun/Fos/Stat3,5
GO:0042330,taxis,5/15,12/483,0.4166666666666667,13.416666666666666,7.78989159338629,9.79650051227574e-6,2.763554292982589e-5,5.088506356640582e-6,Cxcl10/Ccl2/Ccl5/Cxcl1/Il1b,5
GO:0050867,positive regulation of cell activation,5/15,12/483,0.4166666666666667,13.416666666666666,7.78989159338629,9.79650051227574e-6,2.763554292982589e-5,5.088506356640582e-6,Il6/Ccl2/Ccl5/Tnf/Il1b,5
GO:0097696,receptor signaling pathway via STAT,5/15,12/483,0.4166666666666667,13.416666666666666,7.78989159338629,9.79650051227574e-6,2.763554292982589e-5,5.088506356640582e-6,Il6/Ccl5/Tnf/Socs3/Stat3,5
GO:1904951,positive regulation of establishment of protein localization,5/15,12/483,0.4166666666666667,13.416666666666666,7.78989159338629,9.79650051227574e-6,2.763554292982589e-5,5.088506356640582e-6,Il6/Ccl2/Tnf/Ptgs2/Tlr2,5
GO:0007399,nervous system development,9/15,60/483,0.15,4.83,5.669574123347764,1.0965369635017953e-5,3.079838601835477e-5,5.6708776602152345e-6,Il6/Ccl2/Ccl5/Tnf/Jun/Fos/Stat3/Il1b/Tlr2,9
GO:0030155,regulation of cell adhesion,6/15,21/483,0.2857142857142857,9.2,6.87145543294139,1.2409766777011942e-5,3.4704369428353744e-5,6.3900826876388666e-6,Il6/Ccl2/Ccl5/Tnf/Icam1/Il1b,6
GO:0048523,negative regulation of cellular process,12/15,126/483,0.09523809523809523,3.066666666666667,4.825783357921984,1.4146813155142357e-5,3.9222494842154345e-5,7.222000842697476e-6,Il6/Cxcl10/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Stat3/Ptgs2/Il1b/Tlr2,12
GO:0051171,regulation of nitrogen compound metabolic process,12/15,126/483,0.09523809523809523,3.066666666666667,4.825783357921984,1.4146813155142357e-5,3.9222494842154345e-5,7.222000842697476e-6,Il6/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Fos/Stat3/Ptgs2/Il1b/Tlr2,12
GO:0010628,positive regulation of gene expression,8/15,46/483,0.17391304347826086,5.6,5.866002600129269,1.4436028139101874e-5,3.968371990578643e-5,7.306925777014611e-6,Il6/Ccl2/Ccl5/Tnf/Stat3/Ptgs2/Il1b/Tlr2,8
GO:0022008,neurogenesis,8/15,46/483,0.17391304347826086,5.6,5.866002600129269,1.4436028139101874e-5,3.968371990578643e-5,7.306925777014611e-6,Il6/Ccl2/Ccl5/Tnf/Jun/Stat3/Il1b/Tlr2,8
GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,5/15,13/483,0.38461538461538464,12.384615384615385,7.441960017028031,1.5639287193263793e-5,4.26286055985165e-5,7.84916479164472e-6,Ccl2/Tnf/Socs3/Stat3/Il1b,5
GO:0030855,epithelial cell differentiation,5/15,13/483,0.38461538461538464,12.384615384615385,7.441960017028031,1.5639287193263793e-5,4.26286055985165e-5,7.84916479164472e-6,Tnf/Icam1/Jun/Ptgs2/Il1b,5
GO:0007610,behavior,6/15,22/483,0.2727272727272727,8.781818181818181,6.68171856819327,1.6781233149510902e-5,4.535847955892905e-5,8.351813899558388e-6,Il6/Jun/Stat3/Ptgs2/Il1b/Tlr2,6
GO:0098609,cell-cell adhesion,6/15,22/483,0.2727272727272727,8.781818181818181,6.68171856819327,1.6781233149510902e-5,4.535847955892905e-5,8.351813899558388e-6,Il6/Ccl2/Ccl5/Tnf/Icam1/Il1b,6
GO:0042981,regulation of apoptotic process,8/15,47/483,0.1702127659574468,5.480851063829787,5.782457045809241,1.7153531412340818e-5,4.6171588718217373e-05,8.501530919274179e-6,Il6/Cxcl10/Ccl5/Tnf/Icam1/Jun/Ptgs2/Il1b,8
GO:0032501,multicellular organismal process,14/15,193/483,0.07253886010362694,2.335751295336787,4.283033602608469,1.9065544673147254e-5,5.110515294129927e-5,9.40994342898292e-6,Il6/Cxcl10/Ccl2/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Fos/Stat3/Ptgs2/Il1b/Tlr2,14
GO:0044093,positive regulation of molecular function,7/15,34/483,0.20588235294117646,6.629411764705882,6.088713323420416,1.97496746882092e-5,5.272020598588077e-5,9.707321617084122e-6,Il6/Ccl2/Ccl5/Tnf/Stat3/Il1b/Tlr2,7
GO:0031326,regulation of cellular biosynthetic process,12/15,131/483,0.0916030534351145,2.949618320610687,4.674768785246976,2.219208556352344e-5,5.8633640728287436e-5,1.0796156757856412e-5,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Icam1/Jun/Fos/Stat3/Ptgs2/Il1b/Tlr2,12
GO:0080090,regulation of primary metabolic process,12/15,131/483,0.0916030534351145,2.949618320610687,4.674768785246976,2.219208556352344e-5,5.8633640728287436e-5,1.0796156757856412e-5,Il6/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Fos/Stat3/Ptgs2/Il1b/Tlr2,12
GO:0032940,secretion by cell,6/15,23/483,0.2608695652173913,8.4,6.5037365985708355,2.2327980834611005e-5,5.8633640728287436e-5,1.0796156757856412e-5,Il6/Ccl5/Tnf/Ptgs2/Il1b/Tlr2,6
GO:0043065,positive regulation of apoptotic process,6/15,23/483,0.2608695652173913,8.4,6.5037365985708355,2.2327980834611005e-5,5.8633640728287436e-5,1.0796156757856412e-5,Il6/Ccl5/Tnf/Jun/Ptgs2/Il1b,6
GO:0018108,peptidyl-tyrosine phosphorylation,5/15,14/483,0.35714285714285715,11.5,7.130387261774095,2.389930240657566e-5,6.225382804293499e-5,1.1462738420810907e-5,Il6/Ccl5/Tnf/Socs3/Icam1,5
GO:0018212,peptidyl-tyrosine modification,5/15,14/483,0.35714285714285715,11.5,7.130387261774095,2.389930240657566e-5,6.225382804293499e-5,1.1462738420810907e-5,Il6/Ccl5/Tnf/Socs3/Icam1,5
GO:0009889,regulation of biosynthetic process,12/15,133/483,0.09022556390977443,2.9052631578947365,4.616289002710425,2.6423855791198117e-5,6.855345719322885e-5,1.2622683172290795e-5,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Icam1/Jun/Fos/Stat3/Ptgs2/Il1b/Tlr2,12
GO:0045935,positive regulation of nucleobase-containing compound metabolic process,8/15,50/483,0.16,5.152,5.545549943726235,2.8068436916777432e-5,7.252884099295288e-5,1.3354666827771999e-5,Il6/Tnf/Nfkbia/Jun/Fos/Stat3/Il1b/Tlr2,8
GO:0046903,secretion,6/15,24/483,0.25,8.05,6.3362837455699585,2.9276823073444848e-5,7.534991117707319e-5,1.3874107810019995e-5,Il6/Ccl5/Tnf/Ptgs2/Il1b/Tlr2,6
GO:0007267,cell-cell signaling,8/15,51/483,0.1568627450980392,5.050980392156863,5.4707841226325025,3.2820681942318953e-5,8.413555767753193e-5,1.549180058263175e-5,Il6/Ccl2/Ccl5/Tnf/Stat3/Ptgs2/Il1b/Tlr2,8
GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,5/15,15/483,0.3333333333333333,10.733333333333333,6.849052919689362,3.5216756086904284e-5,8.886728293804753e-5,1.636304867524747e-5,Il6/Tnf/Icam1/Stat3/Il1b,5
GO:0009611,response to wounding,5/15,15/483,0.3333333333333333,10.733333333333333,6.849052919689362,3.5216756086904284e-5,8.886728293804753e-5,1.636304867524747e-5,Il6/Ccl2/Tnf/Jun/Stat3,5
GO:0009725,response to hormone,5/15,15/483,0.3333333333333333,10.733333333333333,6.849052919689362,3.5216756086904284e-5,8.886728293804753e-5,1.636304867524747e-5,Il6/Tnf/Socs3/Stat3/Il1b,5
GO:0051090,regulation of DNA-binding transcription factor activity,5/15,15/483,0.3333333333333333,10.733333333333333,6.849052919689362,3.5216756086904284e-5,8.886728293804753e-5,1.636304867524747e-5,Il6/Tnf/Nfkbia/Il1b/Tlr2,5
GO:0033554,cellular response to stress,7/15,37/483,0.1891891891891892,6.091891891891892,5.764462644643987,3.607735742412086e-5,9.03332282790003e-5,1.6632971803042256e-5,Il6/Tnf/Jun/Fos/Stat3/Ptgs2/Il1b,7
GO:0051241,negative regulation of multicellular organismal process,7/15,37/483,0.1891891891891892,6.091891891891892,5.764462644643987,3.607735742412086e-5,9.03332282790003e-5,1.6632971803042256e-5,Il6/Cxcl10/Ccl2/Tnf/Ptgs2/Il1b/Tlr2,7
GO:0048513,animal organ development,9/15,69/483,0.13043478260869565,4.2,5.1347650351123155,3.749183371657963e-5,9.351245011934533e-5,1.7218358910682784e-5,Il6/Tnf/Socs3/Icam1/Jun/Fos/Stat3/Ptgs2/Il1b,9
GO:0031401,positive regulation of protein modification process,6/15,25/483,0.24,7.728,6.17830679578453,3.7882200458997296e-5,9.376207469928067e-5,1.7264322048262528e-5,Il6/Ccl5/Tnf/Icam1/Ptgs2/Il1b,6
GO:0140352,export from cell,6/15,25/483,0.24,7.728,6.17830679578453,3.7882200458997296e-5,9.376207469928067e-5,1.7264322048262528e-5,Il6/Ccl5/Tnf/Ptgs2/Il1b/Tlr2,6
GO:0006915,apoptotic process,8/15,52/483,0.15384615384615385,4.953846153846154,5.397952088969137,3.8239711347233414e-5,9.428570049737705e-5,1.7360736770740764e-5,Il6/Cxcl10/Ccl5/Tnf/Icam1/Jun/Ptgs2/Il1b,8
GO:0050794,regulation of cellular process,15/15,251/483,0.05976095617529881,1.9243027888446216,3.7787951894848657,4.4257811429171643e-5,1.0870930107697674e-4,2.0016540690399825e-5,Il6/Cxcl10/Ccl2/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Fos/Stat3/Ptgs2/Cxcl1/Il1b/Tlr2,15
GO:0002694,regulation of leukocyte activation,5/15,16/483,0.3125,10.0625,6.593193058740405,5.031988483279748e-5,1.2174773633703063e-4,2.2417295431129968e-5,Il6/Ccl2/Ccl5/Tnf/Il1b,5
GO:0031329,regulation of cellular catabolic process,5/15,16/483,0.3125,10.0625,6.593193058740405,5.031988483279748e-5,1.2174773633703063e-4,2.2417295431129968e-5,Il6/Tnf/Stat3/Il1b/Tlr2,5
GO:0050865,regulation of cell activation,5/15,16/483,0.3125,10.0625,6.593193058740405,5.031988483279748e-5,1.2174773633703063e-4,2.2417295431129968e-5,Il6/Ccl2/Ccl5/Tnf/Il1b,5
GO:1903829,positive regulation of protein localization,5/15,16/483,0.3125,10.0625,6.593193058740405,5.031988483279748e-5,1.2174773633703063e-4,2.2417295431129968e-5,Il6/Ccl2/Tnf/Ptgs2/Tlr2,5
GO:0006357,regulation of transcription by RNA polymerase II,8/15,54/483,0.14814814814814814,4.770370370370371,5.257732297007596,5.138217534923111e-5,1.238540495358332e-4,2.2805128886343736e-5,Il6/Tnf/Nfkbia/Jun/Fos/Stat3/Il1b/Tlr2,8
GO:0019538,protein metabolic process,11/15,115/483,0.09565217391304348,3.08,4.570193285482209,5.282889799749668e-5,1.2686791117614443e-4,2.3360068376901292e-5,Il6/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Stat3/Ptgs2/Il1b/Tlr2,11
GO:0006366,transcription by RNA polymerase II,8/15,55/483,0.14545454545454545,4.683636363636364,5.190180167994287,5.927335506577016e-5,1.418169902684723e-4,2.6112628157629736e-5,Il6/Tnf/Nfkbia/Jun/Fos/Stat3/Il1b/Tlr2,8
GO:0002831,regulation of response to biotic stimulus,6/15,27/483,0.2222222222222222,7.155555555555555,5.887256232738434,6.122656398248569e-5,1.4594966912430168e-4,2.6873574402877776e-5,Ccl5/Tnf/Nfkbia/Cxcl1/Il1b/Tlr2,6
GO:0044249,cellular biosynthetic process,13/15,174/483,0.07471264367816093,2.405747126436782,4.146186287285638,6.248850245609763e-5,1.4841019333323188e-4,2.732662839604889e-5,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Fos/Stat3/Ptgs2/Il1b/Tlr2,13
GO:0002250,adaptive immune response,5/15,17/483,0.29411764705882354,9.470588235294118,6.359036168933584,7.002617987026569e-5,1.6390185578330304e-4,3.017909353676592e-5,Il6/Tnf/Icam1/Stat3/Il1b,5
GO:0010959,regulation of metal ion transport,5/15,17/483,0.29411764705882354,9.470588235294118,6.359036168933584,7.002617987026569e-5,1.6390185578330304e-4,3.017909353676592e-5,Cxcl10/Ccl5/Icam1/Ptgs2/Cxcl1,5
GO:0070848,response to growth factor,5/15,17/483,0.29411764705882354,9.470588235294118,6.359036168933584,7.002617987026569e-5,1.6390185578330304e-4,3.017909353676592e-5,Il6/Ccl2/Jun/Fos/Stat3,5
GO:0071363,cellular response to growth factor stimulus,5/15,17/483,0.29411764705882354,9.470588235294118,6.359036168933584,7.002617987026569e-5,1.6390185578330304e-4,3.017909353676592e-5,Il6/Ccl2/Jun/Fos/Stat3,5
GO:0050789,regulation of biological process,15/15,259/483,0.05791505791505792,1.8648648648648651,3.6552774670404116,7.181488965735041e-5,1.674816560240013e-4,3.0838238766029245e-5,Il6/Cxcl10/Ccl2/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Fos/Stat3/Ptgs2/Cxcl1/Il1b/Tlr2,15
GO:0018193,peptidyl-amino acid modification,6/15,28/483,0.21428571428571427,6.9,5.752697677784928,7.662442615399232e-5,1.7805532120675915e-4,3.2785157725865706e-5,Il6/Ccl5/Tnf/Socs3/Icam1/Ptgs2,6
GO:0009058,biosynthetic process,13/15,177/483,0.07344632768361582,2.3649717514124293,4.080334859336956,7.730575504275977e-5,1.7899468730330756e-4,3.295812231590965e-5,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Fos/Stat3/Ptgs2/Il1b/Tlr2,13
GO:0044237,cellular metabolic process,14/15,216/483,0.06481481481481481,2.087037037037037,3.8429241128230953,9.027906263237428e-5,2.0828669450183494e-4,3.835163187014396e-5,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Fos/Stat3/Ptgs2/Cxcl1/Il1b/Tlr2,14
GO:0023061,signal release,5/15,18/483,0.2777777777777778,8.944444444444446,6.143551887054321,9.524295093834947e-5,2.1664417713441463e-4,3.989048723511301e-5,Il6/Ccl5/Tnf/Ptgs2/Il1b,5
GO:0045596,negative regulation of cell differentiation,5/15,18/483,0.2777777777777778,8.944444444444446,6.143551887054321,9.524295093834947e-5,2.1664417713441463e-4,3.989048723511301e-5,Cxcl10/Tnf/Nfkbia/Stat3/Il1b,5
GO:0051336,regulation of hydrolase activity,5/15,18/483,0.2777777777777778,8.944444444444446,6.143551887054321,9.524295093834947e-5,2.1664417713441463e-4,3.989048723511301e-5,Ccl2/Ccl5/Tnf/Stat3/Ptgs2,5
GO:0097190,apoptotic signaling pathway,5/15,18/483,0.2777777777777778,8.944444444444446,6.143551887054321,9.524295093834947e-5,2.1664417713441463e-4,3.989048723511301e-5,Tnf/Icam1/Jun/Ptgs2/Il1b,5
GO:0010468,regulation of gene expression,11/15,122/483,0.09016393442622951,2.90327868852459,4.348854936013369,9.729476393405448e-5,2.2053479825052347e-4,4.060686361790639e-5,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Jun/Fos/Stat3/Ptgs2/Il1b/Tlr2,11
GO:0036211,protein modification process,9/15,78/483,0.11538461538461539,3.7153846153846155,4.6837894596408445,1.0738021840100464e-4,2.425441296749965e-4,4.465942097649439e-5,Il6/Ccl5/Tnf/Socs3/Icam1/Jun/Ptgs2/Il1b/Tlr2,9
GO:0006913,nucleocytoplasmic transport,4/15,10/483,0.4,12.88,6.789410885996729,1.1448525226921288e-4,2.4734940791274753e-4,4.554421230917464e-5,Il6/Nfkbia/Stat3/Ptgs2,4
GO:0031400,negative regulation of protein modification process,4/15,10/483,0.4,12.88,6.789410885996729,1.1448525226921288e-4,2.4734940791274753e-4,4.554421230917464e-5,Tnf/Socs3/Jun/Il1b,4
GO:0032760,positive regulation of tumor necrosis factor production,4/15,10/483,0.4,12.88,6.789410885996729,1.1448525226921288e-4,2.4734940791274753e-4,4.554421230917464e-5,Il6/Ccl2/Stat3/Tlr2,4
GO:0046879,hormone secretion,4/15,10/483,0.4,12.88,6.789410885996729,1.1448525226921288e-4,2.4734940791274753e-4,4.554421230917464e-5,Il6/Ccl5/Tnf/Il1b,4
GO:0046883,regulation of hormone secretion,4/15,10/483,0.4,12.88,6.789410885996729,1.1448525226921288e-4,2.4734940791274753e-4,4.554421230917464e-5,Il6/Ccl5/Tnf/Il1b,4
GO:0050920,regulation of chemotaxis,4/15,10/483,0.4,12.88,6.789410885996729,1.1448525226921288e-4,2.4734940791274753e-4,4.554421230917464e-5,Cxcl10/Ccl2/Ccl5/Il1b,4
GO:0051091,positive regulation of DNA-binding transcription factor activity,4/15,10/483,0.4,12.88,6.789410885996729,1.1448525226921288e-4,2.4734940791274753e-4,4.554421230917464e-5,Il6/Tnf/Il1b/Tlr2,4
GO:0051169,nuclear transport,4/15,10/483,0.4,12.88,6.789410885996729,1.1448525226921288e-4,2.4734940791274753e-4,4.554421230917464e-5,Il6/Nfkbia/Stat3/Ptgs2,4
GO:0051251,positive regulation of lymphocyte activation,4/15,10/483,0.4,12.88,6.789410885996729,1.1448525226921288e-4,2.4734940791274753e-4,4.554421230917464e-5,Il6/Ccl2/Ccl5/Il1b,4
GO:0062197,cellular response to chemical stress,4/15,10/483,0.4,12.88,6.789410885996729,1.1448525226921288e-4,2.4734940791274753e-4,4.554421230917464e-5,Il6/Jun/Fos/Ptgs2,4
GO:0072594,establishment of protein localization to organelle,4/15,10/483,0.4,12.88,6.789410885996729,1.1448525226921288e-4,2.4734940791274753e-4,4.554421230917464e-5,Il6/Nfkbia/Stat3/Ptgs2,4
GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,4/15,10/483,0.4,12.88,6.789410885996729,1.1448525226921288e-4,2.4734940791274753e-4,4.554421230917464e-5,Ccl2/Jun/Fos/Stat3,4
GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,4/15,10/483,0.4,12.88,6.789410885996729,1.1448525226921288e-4,2.4734940791274753e-4,4.554421230917464e-5,Il6/Ccl2/Stat3/Tlr2,4
GO:0043269,regulation of monoatomic ion transport,5/15,19/483,0.2631578947368421,8.473684210526315,5.944273395259462,1.2696727583045471e-4,2.7340286728824584e-4,5.034141111874169e-5,Cxcl10/Ccl5/Icam1/Ptgs2/Cxcl1,5
GO:0065007,biological regulation,15/15,269/483,0.055762081784386616,1.795539033457249,3.5057179214929337,1.287648967953886e-4,2.7635256920206325e-4,5.088453693960101e-5,Il6/Cxcl10/Ccl2/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Fos/Stat3/Ptgs2/Cxcl1/Il1b/Tlr2,15
GO:0010556,regulation of macromolecule biosynthetic process,11/15,126/483,0.0873015873015873,2.811111111111111,4.229046706135932,1.353888374862757e-4,2.896065861461394e-4,5.332498653171542e-5,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Jun/Fos/Stat3/Ptgs2/Il1b/Tlr2,11
GO:1903530,regulation of secretion by cell,5/15,20/483,0.25,8.05,5.759169245969557,1.6628538308897462e-4,3.545226319322693e-4,6.527791658521497e-5,Il6/Ccl5/Tnf/Il1b/Tlr2,5
GO:0007155,cell adhesion,6/15,32/483,0.1875,6.0375,5.27409562169244,1.722676786289591e-4,3.5647390743141473e-4,6.563720309556766e-5,Il6/Ccl2/Ccl5/Tnf/Icam1/Il1b,6
GO:0002440,production of molecular mediator of immune response,4/15,11/483,0.36363636363636365,11.70909090909091,6.425755115907272,1.7658150213320856e-4,3.5647390743141473e-4,6.563720309556766e-5,Il6/Tnf/Il1b/Tlr2,4
GO:0006886,intracellular protein transport,4/15,11/483,0.36363636363636365,11.70909090909091,6.425755115907272,1.7658150213320856e-4,3.5647390743141473e-4,6.563720309556766e-5,Il6/Nfkbia/Stat3/Ptgs2,4
GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,4/15,11/483,0.36363636363636365,11.70909090909091,6.425755115907272,1.7658150213320856e-4,3.5647390743141473e-4,6.563720309556766e-5,Ccl2/Jun/Fos/Stat3,4
GO:0007249,canonical NF-kappaB signal transduction,4/15,11/483,0.36363636363636365,11.70909090909091,6.425755115907272,1.7658150213320856e-4,3.5647390743141473e-4,6.563720309556766e-5,Tnf/Nfkbia/Il1b/Tlr2,4
GO:0009612,response to mechanical stimulus,4/15,11/483,0.36363636363636365,11.70909090909091,6.425755115907272,1.7658150213320856e-4,3.5647390743141473e-4,6.563720309556766e-5,Tnf/Nfkbia/Jun/Fos,4
GO:0009896,positive regulation of catabolic process,4/15,11/483,0.36363636363636365,11.70909090909091,6.425755115907272,1.7658150213320856e-4,3.5647390743141473e-4,6.563720309556766e-5,Il6/Tnf/Il1b/Tlr2,4
GO:0009914,hormone transport,4/15,11/483,0.36363636363636365,11.70909090909091,6.425755115907272,1.7658150213320856e-4,3.5647390743141473e-4,6.563720309556766e-5,Il6/Ccl5/Tnf/Il1b,4
GO:0032640,tumor necrosis factor production,4/15,11/483,0.36363636363636365,11.70909090909091,6.425755115907272,1.7658150213320856e-4,3.5647390743141473e-4,6.563720309556766e-5,Il6/Ccl2/Stat3/Tlr2,4
GO:0032680,regulation of tumor necrosis factor production,4/15,11/483,0.36363636363636365,11.70909090909091,6.425755115907272,1.7658150213320856e-4,3.5647390743141473e-4,6.563720309556766e-5,Il6/Ccl2/Stat3/Tlr2,4
GO:0034504,protein localization to nucleus,4/15,11/483,0.36363636363636365,11.70909090909091,6.425755115907272,1.7658150213320856e-4,3.5647390743141473e-4,6.563720309556766e-5,Il6/Nfkbia/Stat3/Ptgs2,4
GO:0043434,response to peptide hormone,4/15,11/483,0.36363636363636365,11.70909090909091,6.425755115907272,1.7658150213320856e-4,3.5647390743141473e-4,6.563720309556766e-5,Tnf/Socs3/Stat3/Il1b,4
GO:0050890,cognition,4/15,11/483,0.36363636363636365,11.70909090909091,6.425755115907272,1.7658150213320856e-4,3.5647390743141473e-4,6.563720309556766e-5,Jun/Ptgs2/Il1b/Tlr2,4
